27.71988621,1,2.364289026
32.598427,1,1.984252
30.11811,0,2.364289026
33.700787,0,2.364289026
31.220472,1,3.047244
25.708662,0,1.464567
33.425198,0,2.5984251
21.023623,0,2.364289026
31.220472,1,1.984252
27.71988621,0,1.2047244
27.71988621,0,4.015748
32.874016,0,2.364289026
31.771654,1,1.9133859
27.71988621,1,2.364289026
27.71988621,1,3.3070867
27.71988621,0,4.015748
27.71988621,1,2.364289026
31.771654,0,1.2755905
34.80315,1,2.364289026
24.055119,0,2.364289026
29.015749,1,1.9133859
27.71988621,1,2.364289026
21.023623,0,2.364289026
27.637794,1,2.976378
27.71988621,1,1.3937008
30.11811,0,2.364289026
22.401575,0,4.4881887
27.71988621,0,1.4173229
30.11811,0,2.364289026
24.33071,1,2.364289026
16.338583,0,2.364289026
27.71988621,1,1.2519685
27.71988621,0,3.944882
35.354332,0,2.364289026
30.11811,0,1.2755905
27.71988621,1,2.364289026
27.086615,1,1.7952756
23.779528,0,2.364289026
21.850393,0,2.364289026
30.944881,1,2.364289026
30.11811,1,1.5826771
27.71988621,1,2.364289026
27.71988621,1,2.364289026
30.11811,0,2.364289026
27.71988621,1,1.7244095
27.71988621,1,2.364289026
24.055119,0,1.9606299
27.71988621,1,1.9133859
22.952755,0,2.364289026
18.818897,0,4.4645667
21.574802,0,2.364289026
34.527557,0,2.364289026
29.291338,1,2.364289026
27.71988621,1,2.364289026
21.299213,0,2.364289026
30.944881,0,2.364289026
25.708662,1,2.364289026
22.677166,0,3.944882
24.055119,0,2.364289026
30.393702,1,2.551181